P -3000.0000, 1200.0000, 0.0000,  0, 0, 0,  2,  Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -3000.0000, 1400.0000, 0.0000,  0, 0, 0,  2,  www.eqmaps.info
P -3000.0000, 1600.0000, 0.0000,  0, 0, 0,  2,  Return_of_the_Exiled_(www.roteguild.org)
L -2638.0000, 836.0000, 416.0000,  -2668.0000, 837.0000, 422.0000,  150, 150, 150
L -2668.0000, 837.0000, 422.0000,  -2678.0000, 837.0000, 424.0000,  150, 150, 150
L -2678.0000, 837.0000, 424.0000,  -2708.0000, 837.0000, 429.0000,  150, 150, 150
L -2708.0000, 837.0000, 429.0000,  -2950.0000, 837.0000, 448.0000,  150, 150, 150
L -2950.0000, 837.0000, 448.0000,  -2968.0000, 839.0000, 452.0000,  150, 150, 150
L -2968.0000, 839.0000, 452.0000,  -2980.0000, 842.0000, 458.0000,  150, 150, 150
L -2980.0000, 842.0000, 458.0000,  -2998.0000, 847.0000, 466.0000,  150, 150, 150
L -2998.0000, 847.0000, 466.0000,  -3000.0000, 847.0000, 466.0000,  150, 150, 150
L -3000.0000, 847.0000, 466.0000,  -3005.0000, 847.0000, 467.0000,  150, 150, 150
L -3005.0000, 847.0000, 467.0000,  -3015.0000, 846.0000, 468.0000,  150, 150, 150
L -3015.0000, 846.0000, 468.0000,  -3021.0000, 847.0000, 470.0000,  150, 150, 150
L -3021.0000, 847.0000, 470.0000,  -3033.0000, 846.0000, 472.0000,  150, 150, 150
L -3033.0000, 846.0000, 472.0000,  -3062.0000, 844.0000, 476.0000,  150, 150, 150
L -3062.0000, 844.0000, 476.0000,  -3126.0000, 838.0000, 479.0000,  150, 150, 150
L -3126.0000, 838.0000, 479.0000,  -3148.0000, 838.0000, 483.0000,  150, 150, 150
L -3148.0000, 838.0000, 483.0000,  -3330.0000, 833.0000, 494.0000,  150, 150, 150
L -3330.0000, 833.0000, 494.0000,  -3442.0000, 836.0000, 507.0000,  150, 150, 150
L -3442.0000, 836.0000, 507.0000,  -3451.0000, 836.0000, 508.0000,  150, 150, 150
L -3451.0000, 836.0000, 508.0000,  -3544.0000, 836.0000, 517.0000,  150, 150, 150
L -3544.0000, 836.0000, 517.0000,  -3563.0000, 834.0000, 518.0000,  150, 150, 150
L -3563.0000, 834.0000, 518.0000,  -3694.0000, 825.0000, 525.0000,  150, 150, 150
L -3694.0000, 825.0000, 525.0000,  -3704.0000, 824.0000, 525.0000,  150, 150, 150
L -3704.0000, 824.0000, 525.0000,  -3733.0000, 824.0000, 526.0000,  150, 150, 150
L -3733.0000, 824.0000, 526.0000,  -3743.0000, 824.0000, 526.0000,  150, 150, 150
L -3743.0000, 824.0000, 526.0000,  -3772.0000, 826.0000, 528.0000,  150, 150, 150
L -3772.0000, 826.0000, 528.0000,  -3886.0000, 831.0000, 538.0000,  150, 150, 150
L -3886.0000, 831.0000, 538.0000,  -3896.0000, 831.0000, 539.0000,  150, 150, 150
L -3896.0000, 831.0000, 539.0000,  -4633.0000, 823.0000, 654.0000,  150, 150, 150
L -4633.0000, 823.0000, 654.0000,  -4636.0000, 819.0000, 655.0000,  150, 150, 150
L -4636.0000, 819.0000, 655.0000,  -4639.0000, 813.0000, 655.0000,  150, 150, 150
L -4639.0000, 813.0000, 655.0000,  -4639.0000, 812.0000, 655.0000,  150, 150, 150
L -4639.0000, 812.0000, 655.0000,  -4643.0000, 801.0000, 655.0000,  150, 150, 150
L -4643.0000, 801.0000, 655.0000,  -4647.0000, 789.0000, 655.0000,  150, 150, 150
L -4647.0000, 789.0000, 655.0000,  -4646.0000, 773.0000, 654.0000,  150, 150, 150
L -4646.0000, 773.0000, 654.0000,  -4646.0000, 764.0000, 653.0000,  150, 150, 150
L -4646.0000, 764.0000, 653.0000,  -4645.0000, 758.0000, 653.0000,  150, 150, 150
L -4645.0000, 758.0000, 653.0000,  -4644.0000, 750.0000, 652.0000,  150, 150, 150
L -4644.0000, 750.0000, 652.0000,  -4644.0000, 742.0000, 651.0000,  150, 150, 150
L -4644.0000, 742.0000, 651.0000,  -4643.0000, 737.0000, 650.0000,  150, 150, 150
L -4643.0000, 737.0000, 650.0000,  -4642.0000, 728.0000, 649.0000,  150, 150, 150
L -4642.0000, 728.0000, 649.0000,  -4642.0000, 721.0000, 648.0000,  150, 150, 150
L -4642.0000, 721.0000, 648.0000,  -4641.0000, 715.0000, 646.0000,  150, 150, 150
L -4641.0000, 715.0000, 646.0000,  -4641.0000, 706.0000, 644.0000,  150, 150, 150
L -4641.0000, 706.0000, 644.0000,  -4641.0000, 664.0000, 635.0000,  150, 150, 150
L -4641.0000, 664.0000, 635.0000,  -4642.0000, 659.0000, 634.0000,  150, 150, 150
L -4642.0000, 659.0000, 634.0000,  -4643.0000, 651.0000, 633.0000,  150, 150, 150
L -4643.0000, 651.0000, 633.0000,  -4643.0000, 645.0000, 632.0000,  150, 150, 150
L -4643.0000, 645.0000, 632.0000,  -4644.0000, 641.0000, 631.0000,  150, 150, 150
L -4644.0000, 641.0000, 631.0000,  -4645.0000, 633.0000, 630.0000,  150, 150, 150
L -4645.0000, 633.0000, 630.0000,  -4645.0000, 627.0000, 629.0000,  150, 150, 150
L -4645.0000, 627.0000, 629.0000,  -4646.0000, 623.0000, 629.0000,  150, 150, 150
L -4646.0000, 623.0000, 629.0000,  -4646.0000, 615.0000, 628.0000,  150, 150, 150
L -4646.0000, 615.0000, 628.0000,  -4647.0000, 609.0000, 626.0000,  150, 150, 150
L -4647.0000, 609.0000, 626.0000,  -4648.0000, 604.0000, 626.0000,  150, 150, 150
L -4648.0000, 604.0000, 626.0000,  -4648.0000, 597.0000, 626.0000,  150, 150, 150
L -4648.0000, 597.0000, 626.0000,  -4649.0000, 591.0000, 625.0000,  150, 150, 150
L -4649.0000, 591.0000, 625.0000,  -4650.0000, 586.0000, 625.0000,  150, 150, 150
L -4650.0000, 586.0000, 625.0000,  -4650.0000, 579.0000, 625.0000,  150, 150, 150
L -4650.0000, 579.0000, 625.0000,  -4651.0000, 568.0000, 625.0000,  150, 150, 150
L -4651.0000, 568.0000, 625.0000,  -4652.0000, 556.0000, 625.0000,  150, 150, 150
L -4652.0000, 556.0000, 625.0000,  -4652.0000, 545.0000, 624.0000,  150, 150, 150
L -4652.0000, 545.0000, 624.0000,  -4653.0000, 533.0000, 624.0000,  150, 150, 150
L -4653.0000, 533.0000, 624.0000,  -4651.0000, 20.0000, 602.0000,  150, 150, 150
L -4651.0000, 20.0000, 602.0000,  -4649.0000, 15.0000, 602.0000,  150, 150, 150
L -4649.0000, 15.0000, 602.0000,  -4646.0000, 14.0000, 602.0000,  150, 150, 150
L -4646.0000, 14.0000, 602.0000,  -4635.0000, 12.0000, 600.0000,  150, 150, 150
L -4635.0000, 12.0000, 600.0000,  -4606.0000, 8.0000, 597.0000,  150, 150, 150
L -4606.0000, 8.0000, 597.0000,  -4576.0000, 4.0000, 594.0000,  150, 150, 150
L -4576.0000, 4.0000, 594.0000,  -4569.0000, 3.0000, 593.0000,  150, 150, 150
L -4569.0000, 3.0000, 593.0000,  -4557.0000, 0.0000, 593.0000,  150, 150, 150
L -4557.0000, 0.0000, 593.0000,  -4554.0000, -1.0000, 593.0000,  150, 150, 150
L -4554.0000, -1.0000, 593.0000,  -4548.0000, -5.0000, 595.0000,  150, 150, 150
L -4548.0000, -5.0000, 595.0000,  -4547.0000, -6.0000, 595.0000,  150, 150, 150
L -4547.0000, -6.0000, 595.0000,  -4531.0000, -21.0000, 586.0000,  150, 150, 150
L -4531.0000, -21.0000, 586.0000,  -4531.0000, -28.0000, 584.0000,  150, 150, 150
L -4531.0000, -28.0000, 584.0000,  -4532.0000, -31.0000, 585.0000,  150, 150, 150
L -4532.0000, -31.0000, 585.0000,  -4533.0000, -38.0000, 585.0000,  150, 150, 150
L -4533.0000, -38.0000, 585.0000,  -4533.0000, -41.0000, 586.0000,  150, 150, 150
L -4533.0000, -41.0000, 586.0000,  -4534.0000, -48.0000, 586.0000,  150, 150, 150
L -4534.0000, -48.0000, 586.0000,  -4535.0000, -51.0000, 587.0000,  150, 150, 150
L -4535.0000, -51.0000, 587.0000,  -4536.0000, -57.0000, 587.0000,  150, 150, 150
L -4536.0000, -57.0000, 587.0000,  -4536.0000, -62.0000, 588.0000,  150, 150, 150
L -4536.0000, -62.0000, 588.0000,  -4536.0000, -135.0000, 599.0000,  150, 150, 150
L -4536.0000, -135.0000, 599.0000,  -4535.0000, -174.0000, 621.0000,  150, 150, 150
L -4535.0000, -174.0000, 621.0000,  -4535.0000, -214.0000, 643.0000,  150, 150, 150
L -4535.0000, -214.0000, 643.0000,  -4535.0000, -241.0000, 658.0000,  150, 150, 150
L -4535.0000, -241.0000, 658.0000,  -4555.0000, -259.0000, 659.0000,  150, 150, 150
L -4555.0000, -259.0000, 659.0000,  -4614.0000, -298.0000, 674.0000,  150, 150, 150
L -4614.0000, -298.0000, 674.0000,  -4632.0000, -324.0000, 669.0000,  150, 150, 150
L -4632.0000, -324.0000, 669.0000,  -4647.0000, -345.0000, 665.0000,  150, 150, 150
L -4647.0000, -345.0000, 665.0000,  -4673.0000, -357.0000, 662.0000,  150, 150, 150
L -4673.0000, -357.0000, 662.0000,  -4686.0000, -357.0000, 663.0000,  150, 150, 150
L -4686.0000, -357.0000, 663.0000,  -4721.0000, -353.0000, 667.0000,  150, 150, 150
L -4721.0000, -353.0000, 667.0000,  -4733.0000, -355.0000, 667.0000,  150, 150, 150
L -4733.0000, -355.0000, 667.0000,  -4742.0000, -358.0000, 666.0000,  150, 150, 150
L -4742.0000, -358.0000, 666.0000,  -4770.0000, -368.0000, 665.0000,  150, 150, 150
L -4770.0000, -368.0000, 665.0000,  -4783.0000, -370.0000, 666.0000,  150, 150, 150
L -4783.0000, -370.0000, 666.0000,  -4798.0000, -372.0000, 667.0000,  150, 150, 150
L -4798.0000, -372.0000, 667.0000,  -4810.0000, -377.0000, 669.0000,  150, 150, 150
L -4810.0000, -377.0000, 669.0000,  -4825.0000, -383.0000, 670.0000,  150, 150, 150
L -4825.0000, -383.0000, 670.0000,  -4836.0000, -385.0000, 671.0000,  150, 150, 150
L -4836.0000, -385.0000, 671.0000,  -4878.0000, -390.0000, 686.0000,  150, 150, 150
L 669.0000, -1129.0000, -43.0000,  679.0000, -1129.0000, -43.0000,  0, 0, 0
L 679.0000, -1131.0000, -43.0000,  679.0000, -1129.0000, -43.0000,  0, 0, 0
L 689.0000, -1131.0000, -43.0000,  689.0000, -1129.0000, -43.0000,  0, 0, 0
L 689.0000, -1129.0000, -43.0000,  700.0000, -1129.0000, -43.0000,  0, 0, 0
L 669.0000, -1156.0000, -43.0000,  669.0000, -1153.0000, -43.0000,  0, 0, 0
L 1017.0000, -1306.0000, -26.0000,  1005.0000, -1277.0000, -1.0000,  0, 0, 0
L 978.0000, -1452.0000, -44.0000,  1023.0000, -1403.0000, -44.0000,  0, 0, 0
L 1079.0000, -1466.0000, -51.0000,  1079.0000, -1508.0000, -51.0000,  0, 0, 0
L 1098.0000, -1467.0000, -51.0000,  1098.0000, -1508.0000, -51.0000,  0, 0, 0
L -4796.0000, -509.0000, 723.0000,  -4832.0000, -474.0000, 672.0000,  0, 0, 0
L -3907.0000, -1987.0000, 565.0000,  -4713.0000, -1986.0000, 832.0000,  0, 0, 0
L -3819.0000, -2024.0000, 462.0000,  -3819.0000, -2045.0000, 462.0000,  0, 0, 0
L -3830.0000, -2024.0000, 462.0000,  -3830.0000, -2045.0000, 462.0000,  0, 0, 0
L -3783.0000, -1976.0000, 462.0000,  -3783.0000, -2012.0000, 462.0000,  0, 0, 0
L -3783.0000, -1987.0000, 565.0000,  -3690.0000, -1987.0000, 565.0000,  0, 0, 0
L -3907.0000, -1987.0000, 565.0000,  -3794.0000, -1987.0000, 565.0000,  0, 0, 0
L -4878.0000, -390.0000, 686.0000,  -4934.0000, -423.0000, 681.0000,  0, 0, 0
L -1999.0000, 449.0000, 235.0000,  -1952.0000, 449.0000, 235.0000,  0, 0, 0
L -1981.0000, 502.0000, 235.0000,  -1980.0000, 513.0000, 235.0000,  0, 0, 0
L -1981.0000, 502.0000, 235.0000,  -1999.0000, 502.0000, 235.0000,  0, 0, 0
L -1971.0000, 502.0000, 235.0000,  -1971.0000, 513.0000, 235.0000,  0, 0, 0
L -1999.0000, 502.0000, 235.0000,  -1999.0000, 449.0000, 235.0000,  0, 0, 0
L -1952.0000, 502.0000, 235.0000,  -1971.0000, 502.0000, 235.0000,  0, 0, 0
L -1949.0000, 505.0000, 223.0000,  -1971.0000, 505.0000, 223.0000,  0, 0, 0
L -2002.0000, 456.0000, 223.0000,  -2002.0000, 446.0000, 223.0000,  0, 0, 0
L -2002.0000, 468.0000, 223.0000,  -2005.0000, 468.0000, 223.0000,  0, 0, 0
L -2005.0000, 456.0000, 223.0000,  -2002.0000, 456.0000, 223.0000,  0, 0, 0
L -1949.0000, 446.0000, 223.0000,  -1949.0000, 505.0000, 223.0000,  0, 0, 0
L -2002.0000, 504.0000, 223.0000,  -2002.0000, 468.0000, 223.0000,  0, 0, 0
L -1980.0000, 505.0000, 223.0000,  -2002.0000, 504.0000, 223.0000,  0, 0, 0
L -2002.0000, 446.0000, 223.0000,  -1949.0000, 446.0000, 223.0000,  0, 0, 0
L -2005.0000, 468.0000, 223.0000,  -2005.0000, 456.0000, 223.0000,  0, 0, 0
L -3076.0000, 743.0000, 469.0000,  -3063.0000, 743.0000, 469.0000,  0, 0, 0
L -3096.0000, 787.0000, 469.0000,  -3065.0000, 787.0000, 469.0000,  0, 0, 0
L -3063.0000, 743.0000, 469.0000,  -3063.0000, 789.0000, 469.0000,  0, 0, 0
L -3098.0000, 743.0000, 469.0000,  -3085.0000, 743.0000, 469.0000,  0, 0, 0
L -3096.0000, 745.0000, 469.0000,  -3096.0000, 787.0000, 469.0000,  0, 0, 0
L -3065.0000, 787.0000, 469.0000,  -3065.0000, 745.0000, 469.0000,  0, 0, 0
L -3098.0000, 789.0000, 469.0000,  -3098.0000, 743.0000, 469.0000,  0, 0, 0
L -3085.0000, 743.0000, 469.0000,  -3085.0000, 745.0000, 469.0000,  0, 0, 0
L -3076.0000, 743.0000, 469.0000,  -3076.0000, 745.0000, 469.0000,  0, 0, 0
L -3065.0000, 745.0000, 469.0000,  -3076.0000, 745.0000, 469.0000,  0, 0, 0
L -3096.0000, 745.0000, 469.0000,  -3085.0000, 745.0000, 469.0000,  0, 0, 0
L -3063.0000, 789.0000, 469.0000,  -3076.0000, 789.0000, 469.0000,  0, 0, 0
L -3085.0000, 789.0000, 469.0000,  -3098.0000, 789.0000, 469.0000,  0, 0, 0
L -3085.0000, 793.0000, 469.0000,  -3085.0000, 789.0000, 469.0000,  0, 0, 0
L -3085.0000, 793.0000, 469.0000,  -3076.0000, 793.0000, 469.0000,  0, 0, 0
L -3076.0000, 793.0000, 469.0000,  -3076.0000, 789.0000, 469.0000,  0, 0, 0
L -3969.0000, 247.0000, 492.0000,  -4011.0000, 247.0000, 492.0000,  0, 0, 0
L -3966.0000, 257.0000, 492.0000,  -3969.0000, 257.0000, 492.0000,  0, 0, 0
L -3966.0000, 267.0000, 492.0000,  -3967.0000, 280.0000, 492.0000,  0, 0, 0
L -4013.0000, 267.0000, 492.0000,  -4017.0000, 266.0000, 492.0000,  0, 0, 0
L -3969.0000, 257.0000, 492.0000,  -3969.0000, 247.0000, 492.0000,  0, 0, 0
L -3967.0000, 280.0000, 492.0000,  -4013.0000, 280.0000, 492.0000,  0, 0, 0
L -4011.0000, 247.0000, 492.0000,  -4011.0000, 278.0000, 492.0000,  0, 0, 0
L -4011.0000, 278.0000, 492.0000,  -3969.0000, 278.0000, 492.0000,  0, 0, 0
L -4013.0000, 245.0000, 492.0000,  -3966.0000, 245.0000, 492.0000,  0, 0, 0
L -4016.0000, 258.0000, 492.0000,  -4013.0000, 258.0000, 492.0000,  0, 0, 0
L -4013.0000, 280.0000, 492.0000,  -4013.0000, 267.0000, 492.0000,  0, 0, 0
L -4013.0000, 258.0000, 492.0000,  -4013.0000, 245.0000, 492.0000,  0, 0, 0
L -3966.0000, 245.0000, 492.0000,  -3966.0000, 257.0000, 492.0000,  0, 0, 0
L -4017.0000, 266.0000, 492.0000,  -4016.0000, 258.0000, 492.0000,  0, 0, 0
L -3969.0000, 278.0000, 492.0000,  -3969.0000, 267.0000, 492.0000,  0, 0, 0
L -3966.0000, 267.0000, 492.0000,  -3969.0000, 267.0000, 492.0000,  0, 0, 0
L -3900.0000, 293.0000, 493.0000,  -3899.0000, 340.0000, 493.0000,  0, 0, 0
L -3887.0000, 340.0000, 493.0000,  -3886.0000, 344.0000, 493.0000,  0, 0, 0
L -3866.0000, 337.0000, 493.0000,  -3898.0000, 337.0000, 493.0000,  0, 0, 0
L -3898.0000, 337.0000, 493.0000,  -3898.0000, 295.0000, 493.0000,  0, 0, 0
L -3899.0000, 340.0000, 493.0000,  -3887.0000, 340.0000, 493.0000,  0, 0, 0
L -3886.0000, 344.0000, 493.0000,  -3878.0000, 343.0000, 493.0000,  0, 0, 0
L -3866.0000, 295.0000, 493.0000,  -3866.0000, 337.0000, 493.0000,  0, 0, 0
L -3887.0000, 293.0000, 493.0000,  -3900.0000, 293.0000, 493.0000,  0, 0, 0
L -3864.0000, 340.0000, 493.0000,  -3864.0000, 293.0000, 493.0000,  0, 0, 0
L -3878.0000, 343.0000, 493.0000,  -3878.0000, 340.0000, 493.0000,  0, 0, 0
L -3878.0000, 340.0000, 493.0000,  -3864.0000, 340.0000, 493.0000,  0, 0, 0
L -3866.0000, 295.0000, 493.0000,  -3877.0000, 295.0000, 493.0000,  0, 0, 0
L -3877.0000, 293.0000, 493.0000,  -3877.0000, 295.0000, 493.0000,  0, 0, 0
L -3877.0000, 293.0000, 493.0000,  -3864.0000, 293.0000, 493.0000,  0, 0, 0
L -3898.0000, 295.0000, 493.0000,  -3887.0000, 295.0000, 493.0000,  0, 0, 0
L -3887.0000, 293.0000, 493.0000,  -3887.0000, 295.0000, 493.0000,  0, 0, 0
L -3788.0000, 279.0000, 492.0000,  -3745.0000, 279.0000, 492.0000,  0, 0, 0
L -3787.0000, 299.0000, 492.0000,  -3790.0000, 300.0000, 492.0000,  0, 0, 0
L -3832.0000, 279.0000, 492.0000,  -3790.0000, 279.0000, 492.0000,  0, 0, 0
L -3834.0000, 312.0000, 492.0000,  -3743.0000, 312.0000, 492.0000,  0, 0, 0
L -3743.0000, 300.0000, 492.0000,  -3739.0000, 300.0000, 492.0000,  0, 0, 0
L -3787.0000, 290.0000, 492.0000,  -3788.0000, 279.0000, 492.0000,  0, 0, 0
L -3743.0000, 291.0000, 492.0000,  -3743.0000, 277.0000, 492.0000,  0, 0, 0
L -3790.0000, 279.0000, 492.0000,  -3790.0000, 290.0000, 492.0000,  0, 0, 0
L -3788.0000, 310.0000, 492.0000,  -3787.0000, 299.0000, 492.0000,  0, 0, 0
L -3743.0000, 277.0000, 492.0000,  -3834.0000, 277.0000, 492.0000,  0, 0, 0
L -3745.0000, 310.0000, 492.0000,  -3788.0000, 310.0000, 492.0000,  0, 0, 0
L -3790.0000, 290.0000, 492.0000,  -3787.0000, 290.0000, 492.0000,  0, 0, 0
L -3834.0000, 299.0000, 492.0000,  -3834.0000, 312.0000, 492.0000,  0, 0, 0
L -3743.0000, 312.0000, 492.0000,  -3743.0000, 300.0000, 492.0000,  0, 0, 0
L -3745.0000, 279.0000, 492.0000,  -3745.0000, 310.0000, 492.0000,  0, 0, 0
L -3739.0000, 291.0000, 492.0000,  -3743.0000, 291.0000, 492.0000,  0, 0, 0
L -3739.0000, 300.0000, 492.0000,  -3739.0000, 291.0000, 492.0000,  0, 0, 0
L -3834.0000, 277.0000, 492.0000,  -3834.0000, 290.0000, 492.0000,  0, 0, 0
L -3790.0000, 310.0000, 492.0000,  -3832.0000, 310.0000, 492.0000,  0, 0, 0
L -3790.0000, 300.0000, 492.0000,  -3790.0000, 310.0000, 492.0000,  0, 0, 0
L -3832.0000, 310.0000, 492.0000,  -3832.0000, 299.0000, 492.0000,  0, 0, 0
L -3834.0000, 290.0000, 492.0000,  -3832.0000, 290.0000, 492.0000,  0, 0, 0
L -3832.0000, 290.0000, 492.0000,  -3832.0000, 279.0000, 492.0000,  0, 0, 0
L -3834.0000, 299.0000, 492.0000,  -3832.0000, 299.0000, 492.0000,  0, 0, 0
L -2384.0000, -1458.0000, 297.0000,  -2373.0000, -1455.0000, 297.0000,  205, 133, 63
L -2371.0000, -1462.0000, 297.0000,  -2353.0000, -1457.0000, 297.0000,  0, 0, 0
L -2373.0000, -1455.0000, 297.0000,  -2371.0000, -1462.0000, 297.0000,  205, 133, 63
L -2438.0000, -1485.0000, 297.0000,  -2442.0000, -1473.0000, 297.0000,  0, 0, 0
L -2363.0000, -1427.0000, 297.0000,  -2403.0000, -1440.0000, 297.0000,  0, 0, 0
L -2397.0000, -1459.0000, 297.0000,  -2396.0000, -1459.0000, 297.0000,  0, 0, 0
L -2405.0000, -1440.0000, 297.0000,  -2445.0000, -1452.0000, 297.0000,  0, 0, 0
L -2445.0000, -1452.0000, 297.0000,  -2436.0000, -1482.0000, 297.0000,  0, 0, 0
L -2394.0000, -1469.0000, 297.0000,  -2396.0000, -1459.0000, 297.0000,  0, 0, 0
L -2394.0000, -1469.0000, 297.0000,  -2374.0000, -1463.0000, 297.0000,  0, 0, 0
L -2374.0000, -1463.0000, 297.0000,  -2375.0000, -1459.0000, 297.0000,  205, 133, 63
L -2436.0000, -1482.0000, 297.0000,  -2396.0000, -1470.0000, 297.0000,  0, 0, 0
L -2383.0000, -1462.0000, 297.0000,  -2384.0000, -1458.0000, 297.0000,  205, 133, 63
L -2442.0000, -1473.0000, 297.0000,  -2446.0000, -1474.0000, 297.0000,  0, 0, 0
L -2446.0000, -1474.0000, 297.0000,  -2448.0000, -1465.0000, 297.0000,  0, 0, 0
L -2444.0000, -1464.0000, 297.0000,  -2448.0000, -1451.0000, 297.0000,  0, 0, 0
L -2448.0000, -1451.0000, 297.0000,  -2361.0000, -1425.0000, 297.0000,  0, 0, 0
L -2448.0000, -1465.0000, 297.0000,  -2444.0000, -1464.0000, 297.0000,  0, 0, 0
L -2396.0000, -1470.0000, 297.0000,  -2399.0000, -1459.0000, 297.0000,  0, 0, 0
L -2403.0000, -1440.0000, 297.0000,  -2399.0000, -1450.0000, 297.0000,  0, 0, 0
L -2363.0000, -1427.0000, 297.0000,  -2359.0000, -1437.0000, 297.0000,  0, 0, 0
L -2361.0000, -1425.0000, 297.0000,  -2357.0000, -1437.0000, 297.0000,  0, 0, 0
L -2438.0000, -1485.0000, 297.0000,  -2349.0000, -1458.0000, 297.0000,  0, 0, 0
L -2397.0000, -1459.0000, 297.0000,  -2394.0000, -1469.0000, 297.0000,  0, 0, 0
L -2356.0000, -1446.0000, 297.0000,  -2353.0000, -1457.0000, 297.0000,  0, 0, 0
L -2354.0000, -1445.0000, 297.0000,  -2349.0000, -1458.0000, 297.0000,  0, 0, 0
L -2399.0000, -1459.0000, 297.0000,  -2397.0000, -1459.0000, 297.0000,  0, 0, 0
L -2356.0000, -1446.0000, 297.0000,  -2354.0000, -1445.0000, 297.0000,  0, 0, 0
L -2357.0000, -1437.0000, 297.0000,  -2359.0000, -1437.0000, 297.0000,  0, 0, 0
L -2401.0000, -1450.0000, 297.0000,  -2405.0000, -1440.0000, 297.0000,  0, 0, 0
L -2399.0000, -1450.0000, 297.0000,  -2401.0000, -1450.0000, 297.0000,  0, 0, 0
L -2383.0000, -1462.0000, 297.0000,  -2375.0000, -1459.0000, 297.0000,  205, 133, 63
L -2331.0000, -1491.0000, 296.0000,  -2320.0000, -1491.0000, 296.0000,  0, 0, 0
L -2321.0000, -1489.0000, 295.0000,  -2320.0000, -1491.0000, 296.0000,  0, 0, 0
L -2309.0000, -1491.0000, 296.0000,  -2300.0000, -1491.0000, 296.0000,  0, 0, 0
L -2310.0000, -1489.0000, 295.0000,  -2309.0000, -1491.0000, 296.0000,  0, 0, 0
L -2331.0000, -1533.0000, 296.0000,  -2300.0000, -1533.0000, 296.0000,  0, 0, 0
