P -1100, 1400, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -1100, 1600, 0, 0, 0, 0, 2, http://www.eqmaps.info
P -1100, 1800, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L -1351.0, -60.0, -48.0, -1372.0, -90.0, -53.0, 0, 0, 0
L -1372.0, -90.0, -53.0, -1386.0, -126.0, -48.0, 0, 0, 0
L -1386.0, -126.0, -48.0, -1387.0, -184.0, -52.0, 0, 0, 0
L -1387.0, -184.0, -52.0, -1388.0, -213.0, -55.0, 0, 0, 0
L -1388.0, -213.0, -55.0, -1392.0, -227.0, -53.0, 0, 0, 0
L -1392.0, -227.0, -53.0, -1420.0, -296.0, -51.0, 0, 0, 0
L -1420.0, -296.0, -51.0, -1419.0, -331.0, -54.0, 0, 0, 0
L -1419.0, -331.0, -54.0, -1418.0, -343.0, -50.0, 0, 0, 0
L -1418.0, -343.0, -50.0, -1408.0, -376.0, -59.0, 0, 0, 0
L -1408.0, -376.0, -59.0, -1384.0, -427.0, -53.0, 0, 0, 0
L -1384.0, -427.0, -53.0, -1376.0, -475.0, -57.0, 0, 0, 0
L -1376.0, -475.0, -57.0, -1376.0, -492.0, -56.0, 0, 0, 0
L -1376.0, -492.0, -56.0, -1387.0, -540.0, -47.0, 0, 0, 0
L -1387.0, -540.0, -47.0, -1388.0, -551.0, -53.0, 0, 0, 0
L -1388.0, -551.0, -53.0, -1405.0, -608.0, -51.0, 0, 0, 0
L -1405.0, -608.0, -51.0, -1449.0, -645.0, -56.0, 0, 0, 0
L -1449.0, -645.0, -56.0, -1495.0, -662.0, -53.0, 0, 0, 0
L -1495.0, -662.0, -53.0, -1518.0, -663.0, -49.0, 0, 0, 0
L -1518.0, -663.0, -49.0, -1543.0, -667.0, -49.0, 0, 0, 0
L -1543.0, -667.0, -49.0, -1567.0, -673.0, -48.0, 0, 0, 0
L -1567.0, -673.0, -48.0, -1575.0, -705.0, -48.0, 0, 0, 0
L -1575.0, -705.0, -48.0, -1579.0, -737.0, -48.0, 0, 0, 0
L -1579.0, -737.0, -48.0, -1578.0, -765.0, -50.0, 0, 0, 0
L -1578.0, -765.0, -50.0, -1579.0, -796.0, -49.0, 0, 0, 0
L -1579.0, -796.0, -49.0, -1579.0, -831.0, -52.0, 0, 0, 0
L -1579.0, -831.0, -52.0, -1566.0, -875.0, -57.0, 0, 0, 0
L -1566.0, -875.0, -57.0, -1543.0, -881.0, -59.0, 0, 0, 0
L -1543.0, -881.0, -59.0, -1511.0, -896.0, -47.0, 0, 0, 0
L -1511.0, -896.0, -47.0, -1485.0, -898.0, -58.0, 0, 0, 0
L -1485.0, -898.0, -58.0, -1448.0, -897.0, -57.0, 0, 0, 0
L -1448.0, -897.0, -57.0, -1405.0, -895.0, -51.0, 0, 0, 0
L -1405.0, -895.0, -51.0, -1372.0, -890.0, -51.0, 0, 0, 0
L -1372.0, -890.0, -51.0, -1339.0, -881.0, -49.0, 0, 0, 0
L -1339.0, -881.0, -49.0, -1284.0, -868.0, -48.0, 0, 0, 0
L -1284.0, -868.0, -48.0, -1255.0, -859.0, -57.0, 0, 0, 0
L -1255.0, -859.0, -57.0, -1218.0, -847.0, -59.0, 0, 0, 0
L -1218.0, -847.0, -59.0, -1195.0, -834.0, -55.0, 0, 0, 0
L -1195.0, -834.0, -55.0, -1157.0, -766.0, -60.0, 0, 0, 0
L -1157.0, -766.0, -60.0, -1125.0, -739.0, -60.0, 0, 0, 0
L -1125.0, -739.0, -60.0, -1123.0, -731.0, -59.0, 0, 0, 0
L -1123.0, -731.0, -59.0, -1116.0, -697.0, -52.0, 0, 0, 0
L -1116.0, -697.0, -52.0, -1091.0, -676.0, -59.0, 0, 0, 0
L -1091.0, -676.0, -59.0, -1091.0, -642.0, -52.0, 0, 0, 0
L -1091.0, -642.0, -52.0, -1059.0, -602.0, -53.0, 0, 0, 0
L -1059.0, -602.0, -53.0, -1054.0, -538.0, -59.0, 0, 0, 0
L -1054.0, -538.0, -59.0, -1091.0, -495.0, -52.0, 0, 0, 0
L -1091.0, -495.0, -52.0, -1088.0, -455.0, -60.0, 0, 0, 0
L -1088.0, -455.0, -60.0, -1126.0, -415.0, -59.0, 0, 0, 0
L -1126.0, -415.0, -59.0, -1123.0, -378.0, -59.0, 0, 0, 0
L -1123.0, -378.0, -59.0, -1160.0, -335.0, -59.0, 0, 0, 0
L -1898.0, -706.0, -49.0, -1896.0, -686.0, -54.0, 0, 0, 0
L -1896.0, -686.0, -54.0, -1896.0, -624.0, -51.0, 0, 0, 0
L -1896.0, -624.0, -51.0, -1901.0, -589.0, -48.0, 0, 0, 0
L -1901.0, -589.0, -48.0, -1906.0, -561.0, -49.0, 0, 0, 0
L -1906.0, -561.0, -49.0, -1914.0, -554.0, -49.0, 0, 0, 0
L -1914.0, -554.0, -49.0, -1965.0, -546.0, -48.0, 0, 0, 0
L -1965.0, -546.0, -48.0, -1997.0, -558.0, -57.0, 0, 0, 0
L -1997.0, -558.0, -57.0, -2048.0, -583.0, -49.0, 0, 0, 0
L -2048.0, -583.0, -49.0, -2080.0, -587.0, -49.0, 0, 0, 0
L -2080.0, -587.0, -49.0, -2094.0, -581.0, -51.0, 0, 0, 0
L -2094.0, -581.0, -51.0, -2139.0, -547.0, -52.0, 0, 0, 0
L -2139.0, -547.0, -52.0, -2158.0, -524.0, -51.0, 0, 0, 0
L -2158.0, -524.0, -51.0, -2171.0, -475.0, -48.0, 0, 0, 0
L -2171.0, -475.0, -48.0, -2171.0, -442.0, -51.0, 0, 0, 0
L -2171.0, -442.0, -51.0, -2180.0, -408.0, -48.0, 0, 0, 0
L -2180.0, -408.0, -48.0, -2201.0, -393.0, -57.0, 0, 0, 0
L -2201.0, -393.0, -57.0, -2258.0, -391.0, -54.0, 0, 0, 0
L -2258.0, -391.0, -54.0, -2323.0, -393.0, -52.0, 0, 0, 0
L -2323.0, -393.0, -52.0, -2352.0, -393.0, -52.0, 0, 0, 0
L -2352.0, -393.0, -52.0, -2414.0, -392.0, -51.0, 0, 0, 0
L -2414.0, -392.0, -51.0, -2436.0, -395.0, -51.0, 0, 0, 0
L -2436.0, -395.0, -51.0, -2480.0, -402.0, -50.0, 0, 0, 0
L -2480.0, -402.0, -50.0, -2487.0, -414.0, -51.0, 0, 0, 0
L -2487.0, -414.0, -51.0, -2493.0, -451.0, -50.0, 0, 0, 0
L -2493.0, -451.0, -50.0, -2488.0, -484.0, -57.0, 0, 0, 0
L -2488.0, -484.0, -57.0, -2468.0, -540.0, -54.0, 0, 0, 0
L -2468.0, -540.0, -54.0, -2456.0, -579.0, -49.0, 0, 0, 0
L -2456.0, -579.0, -49.0, -2456.0, -596.0, -53.0, 0, 0, 0
L -2456.0, -596.0, -53.0, -2450.0, -602.0, -46.0, 0, 0, 0
L -2450.0, -602.0, -46.0, -2395.0, -626.0, -60.0, 0, 0, 0
L -2395.0, -626.0, -60.0, -2353.0, -640.0, -43.0, 0, 0, 0
L -2353.0, -640.0, -43.0, -2334.0, -652.0, -35.0, 0, 0, 0
L -2334.0, -652.0, -35.0, -2283.0, -682.0, -11.0, 0, 0, 0
L -2283.0, -682.0, -11.0, -2263.0, -689.0, -19.0, 0, 0, 0
L -2263.0, -689.0, -19.0, -2199.0, -704.0, -20.0, 0, 0, 0
L -2199.0, -704.0, -20.0, -2162.0, -707.0, -10.0, 0, 0, 0
L -2162.0, -707.0, -10.0, -2090.0, -693.0, -39.0, 0, 0, 0
L -2090.0, -693.0, -39.0, -2045.0, -702.0, -46.0, 0, 0, 0
L -2045.0, -702.0, -46.0, -2007.0, -707.0, -51.0, 0, 0, 0
L -2007.0, -707.0, -51.0, -1987.0, -706.0, -50.0, 0, 0, 0
L -1987.0, -706.0, -50.0, -1938.0, -707.0, -51.0, 0, 0, 0
L -1938.0, -707.0, -51.0, -1903.0, -707.0, -48.0, 0, 0, 0
L -1903.0, -707.0, -48.0, -1898.0, -705.0, -48.0, 0, 0, 0
L -1879.0, 460.0, -50.0, -1879.0, 435.0, -54.0, 0, 0, 0
L -1879.0, 435.0, -54.0, -1894.0, 376.0, -60.0, 0, 0, 0
L -1894.0, 376.0, -60.0, -1911.0, 347.0, -48.0, 0, 0, 0
L -1911.0, 347.0, -48.0, -1917.0, 322.0, -49.0, 0, 0, 0
L -1917.0, 322.0, -49.0, -1915.0, 314.0, -49.0, 0, 0, 0
L -1915.0, 314.0, -49.0, -1891.0, 265.0, -49.0, 0, 0, 0
L -1891.0, 265.0, -49.0, -1869.0, 242.0, -49.0, 0, 0, 0
L -1869.0, 242.0, -49.0, -1847.0, 227.0, -48.0, 0, 0, 0
L -1847.0, 227.0, -48.0, -1831.0, 222.0, -48.0, 0, 0, 0
L -1831.0, 222.0, -48.0, -1811.0, 219.0, -49.0, 0, 0, 0
L -1811.0, 219.0, -49.0, -1769.0, 227.0, -50.0, 0, 0, 0
L -1769.0, 227.0, -50.0, -1753.0, 231.0, -52.0, 0, 0, 0
L -1753.0, 231.0, -52.0, -1657.0, 253.0, -51.0, 0, 0, 0
L -1657.0, 253.0, -51.0, -1598.0, 267.0, -49.0, 0, 0, 0
L -1598.0, 267.0, -49.0, -1577.0, 261.0, -56.0, 0, 0, 0
L -1577.0, 261.0, -56.0, -1555.0, 246.0, -54.0, 0, 0, 0
L -1555.0, 246.0, -54.0, -1539.0, 238.0, -46.0, 0, 0, 0
L -1539.0, 238.0, -46.0, -1492.0, 245.0, -53.0, 0, 0, 0
L -1492.0, 245.0, -53.0, -1430.0, 249.0, -50.0, 0, 0, 0
L -1430.0, 249.0, -50.0, -1420.0, 255.0, -51.0, 0, 0, 0
L -1420.0, 255.0, -51.0, -1358.0, 314.0, -48.0, 0, 0, 0
L -1358.0, 314.0, -48.0, -1355.0, 365.0, -48.0, 0, 0, 0
L -1355.0, 365.0, -48.0, -1373.0, 365.0, -60.0, 0, 0, 0
L -1373.0, 365.0, -60.0, -1409.0, 343.0, -47.0, 0, 0, 0
L -1409.0, 343.0, -47.0, -1416.0, 311.0, -47.0, 0, 0, 0
L -1416.0, 311.0, -47.0, -1431.0, 305.0, -48.0, 0, 0, 0
L -1431.0, 305.0, -48.0, -1473.0, 297.0, -49.0, 0, 0, 0
L -1473.0, 297.0, -49.0, -1538.0, 289.0, -46.0, 0, 0, 0
L -1538.0, 289.0, -46.0, -1563.0, 296.0, -58.0, 0, 0, 0
L -1563.0, 296.0, -58.0, -1614.0, 313.0, -50.0, 0, 0, 0
L -1614.0, 313.0, -50.0, -1678.0, 298.0, -53.0, 0, 0, 0
L -1678.0, 298.0, -53.0, -1741.0, 283.0, -51.0, 0, 0, 0
L -1741.0, 283.0, -51.0, -1775.0, 272.0, -57.0, 0, 0, 0
L -1775.0, 272.0, -57.0, -1797.0, 271.0, -51.0, 0, 0, 0
L -1797.0, 271.0, -51.0, -1845.0, 284.0, -48.0, 0, 0, 0
L -1845.0, 284.0, -48.0, -1855.0, 300.0, -51.0, 0, 0, 0
L -1855.0, 300.0, -51.0, -1861.0, 329.0, -50.0, 0, 0, 0
L -1861.0, 329.0, -50.0, -1847.0, 385.0, -59.0, 0, 0, 0
L -1847.0, 385.0, -59.0, -1829.0, 410.0, -48.0, 0, 0, 0
L -1662.0, 774.0, -19.0, -1665.0, 818.0, -12.0, 0, 0, 0
L -1665.0, 818.0, -12.0, -1666.0, 855.0, -10.0, 0, 0, 0
L -1666.0, 855.0, -10.0, -1675.0, 895.0, -9.0, 0, 0, 0
L -1675.0, 895.0, -9.0, -1694.0, 913.0, -16.0, 0, 0, 0
L -1694.0, 913.0, -16.0, -1733.0, 914.0, -10.0, 0, 0, 0
L -1733.0, 914.0, -10.0, -1764.0, 912.0, -12.0, 0, 0, 0
L -1764.0, 912.0, -12.0, -1786.0, 907.0, -13.0, 0, 0, 0
L -1786.0, 907.0, -13.0, -1795.0, 903.0, -8.0, 0, 0, 0
L -1795.0, 903.0, -8.0, -1806.0, 875.0, -16.0, 0, 0, 0
L -1806.0, 875.0, -16.0, -1814.0, 845.0, -18.0, 0, 0, 0
L -1814.0, 845.0, -18.0, -1852.0, 845.0, -15.0, 0, 0, 0
L -1852.0, 845.0, -15.0, -1854.0, 892.0, -11.0, 0, 0, 0
L -1854.0, 892.0, -11.0, -1836.0, 914.0, -12.0, 0, 0, 0
L -1836.0, 914.0, -12.0, -1813.0, 942.0, -12.0, 0, 0, 0
L -1813.0, 942.0, -12.0, -1778.0, 962.0, -12.0, 0, 0, 0
L -1778.0, 962.0, -12.0, -1737.0, 962.0, -10.0, 0, 0, 0
L -1737.0, 962.0, -10.0, -1690.0, 960.0, -13.0, 0, 0, 0
L -1690.0, 960.0, -13.0, -1668.0, 947.0, -12.0, 0, 0, 0
L -1668.0, 947.0, -12.0, -1637.0, 921.0, -10.0, 0, 0, 0
L -1637.0, 921.0, -10.0, -1625.0, 905.0, -8.0, 0, 0, 0
L -1625.0, 905.0, -8.0, -1614.0, 845.0, -8.0, 0, 0, 0
L -1614.0, 845.0, -8.0, -1615.0, 797.0, -14.0, 0, 0, 0
L -1615.0, 797.0, -14.0, -1612.0, 774.0, -9.0, 0, 0, 0
L -495.0, 17.0, -59.0, -498.0, 17.0, -59.0, 0, 0, 0
L -498.0, 17.0, -59.0, -499.0, -52.0, -59.0, 0, 0, 0
L -499.0, -52.0, -59.0, -489.0, -90.0, -51.0, 0, 0, 0
L -489.0, -90.0, -51.0, -500.0, -121.0, -59.0, 0, 0, 0
L -500.0, -121.0, -59.0, -491.0, -138.0, -59.0, 0, 0, 0
L -491.0, -138.0, -59.0, -516.0, -176.0, -59.0, 0, 0, 0
L -2101.0, 567.0, -49.0, -2135.0, 583.0, -53.0, 0, 0, 0
L -806.0, 647.0, -63.0, -1136.0, 612.0, -62.0, 0, 0, 0
L -554.0, -1193.0, -60.0, -509.0, -1156.0, -65.0, 0, 0, 0
L -3008.0, 802.0, -123.0, -3049.0, 802.0, -123.0, 0, 0, 0
L -3008.0, 860.0, -123.0, -3008.0, 802.0, -123.0, 199, 21, 133
L 686.0, 414.0, -59.0, 626.0, 414.0, -59.0, 0, 0, 0
L 686.0, 356.0, -59.0, 686.0, 414.0, -59.0, 199, 21, 133
L -586.0, -121.0, -72.0, -594.0, 86.0, -72.0, 150, 150, 150
L -556.0, -147.0, -72.0, -586.0, -121.0, -72.0, 150, 150, 150
L -556.0, -147.0, -72.0, -516.0, -176.0, -59.0, 150, 150, 150
L -1115.0, -319.0, -72.0, -1157.0, -259.0, -58.0, 150, 150, 150
L -1101.0, -349.0, -72.0, -1115.0, -319.0, -72.0, 150, 150, 150
L -586.0, -121.0, -72.0, -1115.0, -319.0, -72.0, 255, 255, 0
L -1101.0, -349.0, -72.0, -556.0, -147.0, -72.0, 255, 255, 0
L -1101.0, -349.0, -72.0, -1092.0, -415.0, -64.0, 150, 150, 150
