P -100, 200, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -100, 400, 0, 0, 0, 0, 2, www.eqmaps.info
P -100, 600, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L -2, -140, 306, 12, -142, 306, 0, 255, 0
L 12, -142, 306, 25, -155, 306, 0, 255, 0
L 3, -807, 306, 25, -807, 306, 0, 255, 0
L 25, -627, 306, 25, -606, 306, 0, 255, 0
L 3, -606, 306, 25, -606, 306, 0, 255, 0
L -19, -587, 306, -19, -572, 306, 0, 255, 0
L -19, -572, 306, -82, -572, 306, 0, 255, 0
L -12, -725, 306, -18, -725, 306, 0, 255, 0
L -13, -716, 306, -12, -668, 306, 0, 255, 0
L -40, -716, 306, -13, -716, 306, 0, 255, 0
L -2, -795, 306, 3, -795, 306, 0, 255, 0
L -12, -587, 306, -12, -660, 306, 0, 255, 0
L -40, -751, 306, -40, -716, 306, 0, 255, 0
L -40, -683, 306, -40, -660, 306, 0, 255, 0
L -18, -683, 306, -40, -683, 306, 0, 255, 0
L -12, -668, 306, -18, -668, 306, 0, 255, 0
L -18, -751, 306, -18, -725, 306, 0, 255, 0
L -19, -587, 306, -12, -587, 306, 0, 255, 0
L -1, -587, 306, 4, -587, 306, 0, 255, 0
L 4, -572, 306, 4, -587, 306, 0, 255, 0
L -40, -660, 306, -12, -660, 306, 0, 255, 0
L -1, -587, 306, -2, -619, 306, 0, 255, 0
L -18, -683, 306, -18, -668, 306, 0, 255, 0
L -82, -466, 306, -14, -466, 306, 0, 255, 0
L -82, -460, 306, -14, -460, 306, 0, 255, 0
L 0, -460, 306, 67, -460, 306, 0, 255, 0
L 0, -460, 306, 0, -466, 306, 0, 255, 0
L 0, -466, 306, 67, -466, 306, 0, 255, 0
L -14, -466, 306, -14, -460, 306, 0, 255, 0
L 127, -156, 218, 177, -156, 218, 0, 0, 0
L 177, -156, 218, 179, -156, 218, 0, 0, 0
L 179, -194, 218, 165, -194, 218, 0, 0, 0
L 139, -194, 218, 127, -194, 218, 0, 0, 0
L 127, -212, 218, 139, -212, 218, 0, 0, 0
L 165, -212, 218, 179, -212, 218, 0, 0, 0
L 179, -156, 218, 179, -194, 218, 0, 0, 0
L 179, -212, 218, 179, -306, 218, 0, 0, 0
L 179, -306, 218, 165, -306, 218, 0, 0, 0
L 139, -194, 218, 139, -212, 218, 0, 0, 0
L 139, -306, 218, 127, -306, 218, 0, 0, 0
L 139, -306, 218, 139, -324, 218, 0, 0, 0
L 165, -194, 218, 165, -212, 218, 0, 0, 0
L 165, -306, 218, 165, -322, 218, 0, 0, 0
L 69, -282, 218, 107, -282, 218, 0, 0, 0
L 107, -306, 218, 107, -282, 218, 0, 0, 0
L 209, -306, 218, 226, -306, 218, 0, 0, 0
L 207, -329, 218, 226, -306, 218, 0, 0, 0
L -292, -242, -2, -324, -242, -2, 0, 0, 0
L -324, -214, -2, -324, -230, -2, 0, 0, 0
L -324, -242, -2, -324, -266, -2, 0, 0, 0
L -70, -160, -2, -70, -144, -2, 0, 0, 0
L -60, -144, -2, -70, -144, -2, 0, 0, 0
L -60, -144, -2, -60, -131, -2, 0, 0, 0
L -60, -131, -2, -31, -131, -2, 0, 0, 0
L -60, -154, -2, -60, -171, -2, 0, 0, 0
L -114, -171, -2, -60, -171, -2, 0, 0, 0
L -44, -254, -2, -114, -254, -2, 0, 0, 0
L -114, -171, -2, -114, -254, -2, 0, 0, 0
L -124, -264, -2, -82, -264, -2, 0, 0, 0
L -82, -292, -2, -82, -264, -2, 0, 0, 0
L -82, -292, -2, -54, -292, -2, 0, 0, 0
L -54, -320, -2, -54, -298, -2, 0, 0, 0
L -54, -298, -2, -54, -292, -2, 0, 0, 0
L -44, -308, -2, -30, -308, -2, 0, 0, 0
L -30, -320, -2, -30, -308, -2, 0, 0, 0
L -192, -129, -2, -192, -82, -2, 0, 0, 0
L -182, -181, -2, -182, -194, -2, 0, 0, 0
L -218, -181, -2, -218, -194, -2, 0, 0, 0
L -205, -227, -2, -218, -194, -2, 0, 0, 0
L -252, -282, -2, -205, -227, -2, 0, 0, 0
L -292, -242, -2, -292, -293, -2, 0, 0, 0
L -294, -230, -2, -324, -230, -2, 0, 0, 0
L -324, -214, -2, -374, -214, -2, 0, 0, 0
L -374, -266, -2, -374, -214, -2, 0, 0, 0
L -247, -393, -2, -247, -360, -2, 0, 0, 0
L -247, -348, -2, -247, -293, -2, 0, 0, 0
L -292, -293, -2, -247, -293, -2, 0, 0, 0
L -247, -393, -2, -308, -393, -2, 0, 0, 0
L -308, -410, -2, -308, -393, -2, 0, 0, 0
L -299, -404, -2, -299, -420, -2, 0, 0, 0
L -338, -420, -2, -299, -420, -2, 0, 0, 0
L -338, -420, -2, -338, -434, -2, 0, 0, 0
L -356, -434, -2, -338, -434, -2, 0, 0, 0
L -340, -340, -2, -322, -340, -2, 0, 0, 0
L -322, -340, -2, -322, -345, -2, 0, 0, 0
L -316, -345, -2, -322, -345, -2, 0, 0, 0
L -316, -355, -2, -322, -355, -2, 0, 0, 0
L -322, -355, -2, -322, -358, -2, 0, 0, 0
L -240, -428, -2, -215, -428, -2, 0, 0, 0
L -170, -438, -2, -170, -476, -2, 0, 0, 0
L -240, -476, -2, -230, -476, -2, 0, 0, 0
L -170, -476, -2, -159, -476, -2, 0, 0, 0
L -230, -476, -2, -230, -438, -2, 0, 0, 0
L -170, -438, -2, -230, -438, -2, 0, 0, 0
L -185, -414, -2, -185, -428, -2, 0, 0, 0
L -185, -428, -2, -159, -428, -2, 0, 0, 0
L -215, -415, -2, -215, -428, -2, 0, 0, 0
L -69, -436, -2, -86, -436, -2, 0, 0, 0
L -114, -408, -2, -114, -436, -2, 0, 0, 0
L -86, -422, -2, -86, -436, -2, 0, 0, 0
L -96, -422, -2, -96, -436, -2, 0, 0, 0
L -96, -436, -2, -114, -436, -2, 0, 0, 0
L -69, -436, -2, -69, -404, -2, 0, 0, 0
L -69, -404, -2, -96, -404, -2, 0, 0, 0
L -58, -446, -2, -58, -404, -2, 0, 0, 0
L -30, -404, -2, -58, -404, -2, 0, 0, 0
L -114, -408, -2, -129, -408, -2, 0, 0, 0
L -264, -1005, 178, -253, -1005, 178, 0, 0, 0
L -253, -992, 178, -253, -1005, 178, 0, 0, 0
L -254, -753, 178, -296, -753, 178, 0, 0, 0
L -296, -771, 178, -296, -753, 178, 0, 0, 0
L -296, -753, 178, -306, -753, 178, 0, 0, 0
L -306, -753, 178, -321, -753, 178, 0, 0, 0
L -303, -771, 178, -306, -753, 178, 0, 0, 0
L -352, -768, 178, -324, -754, 178, 0, 0, 0
L -324, -754, 178, -321, -753, 178, 0, 0, 0
L -236, -753, 178, -208, -753, 178, 0, 0, 0
L -236, -744, 178, -236, -753, 178, 0, 0, 0
L -208, -771, 178, -208, -753, 178, 0, 0, 0
L -197, -772, 178, -197, -744, 178, 0, 0, 0
L -236, -744, 178, -197, -744, 178, 0, 0, 0
L -182, -772, 178, -182, -744, 178, 0, 0, 0
L -156, -744, 178, -182, -744, 178, 0, 0, 0
L 39, -748, 186, -81, -744, 187, 0, 0, 0
L -16, -825, 178, -13, -823, 178, 0, 0, 0
