P 300, 1200, 0, 0, 0, 0, 2, Original_Map:_Goodurden<RoI>
P 300, 1400, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 300, 1600, 0, 0, 0, 0, 2, www.eqmaps.info
P 300, 1800, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L 192.2, 50.9, -170.4, 213.7, 50.9, -170.4, 0, 127, 127
L 213.7, 50.9, -170.4, 242.9, 61.6, -176.8, 0, 127, 127
L 242.9, 61.6, -176.8, 242.9, 111.8, -176.8, 0, 127, 127
L 242.9, 111.8, -176.8, 230.9, 130.7, -176.8, 0, 127, 127
L 230.9, 130.7, -176.8, 230.9, 157.4, -176.8, 0, 127, 127
L 230.9, 157.4, -176.8, 209.3, 173.2, -176.8, 0, 127, 127
L 209.3, 173.2, -176.8, 198.1, 194.5, -177.9, 0, 127, 127
L 198.1, 194.5, -177.9, 197.9, 227.4, -176.1, 0, 127, 127
L 197.9, 227.4, -176.1, 174.0, 242.5, -174.8, 0, 127, 127
L 174.0, 242.5, -174.8, 181.5, 262.9, -185.0, 0, 127, 127
L 181.5, 262.9, -185.0, 201.9, 277.4, -177.2, 0, 127, 127
L 201.9, 277.4, -177.2, 201.9, 290.8, -177.2, 0, 127, 127
L 201.9, 290.8, -177.2, 220.5, 290.8, -178.8, 0, 127, 127
L 220.5, 290.8, -178.8, 242.4, 313.8, -183.8, 0, 127, 127
L 242.4, 313.8, -183.8, 263.6, 313.8, -183.8, 0, 127, 127
L 263.6, 313.8, -183.8, 281.6, 325.8, -183.8, 0, 127, 127
L 281.6, 325.8, -183.8, 373.4, 325.8, -183.8, 0, 127, 127
L 373.4, 325.8, -183.8, 394.2, 345.6, -183.8, 0, 127, 127
L 394.2, 345.6, -183.8, 416.9, 358.4, -183.8, 0, 127, 127
L 416.9, 358.4, -183.8, 416.9, 375.2, -183.8, 0, 127, 127
L 416.9, 375.2, -183.8, 392.3, 383.7, -183.8, 0, 127, 127
L 392.3, 383.7, -183.8, 470.8, 419.8, -207.1, 0, 127, 127
L 470.8, 419.8, -207.1, 470.9, 491.4, -232.7, 0, 127, 127
L 470.9, 491.4, -232.7, 478.8, 507.2, -226.8, 0, 127, 127
L 478.8, 507.2, -226.8, 478.8, 520.5, -226.8, 0, 127, 127
L 478.8, 520.5, -226.8, 470.8, 533.3, -232.7, 0, 127, 127
L 470.8, 533.3, -232.7, 481.8, 538.4, -232.1, 0, 127, 127
L 481.8, 538.4, -232.1, 481.8, 551.3, -223.0, 0, 127, 127
L 481.8, 551.3, -223.0, 498.3, 552.7, -215.1, 0, 127, 127
L 498.3, 552.7, -215.1, 527.8, 591.1, -217.4, 0, 127, 127
L 527.8, 591.1, -217.4, 527.8, 598.5, -217.7, 0, 127, 127
L 527.8, 598.5, -217.7, 522.8, 607.9, -217.7, 0, 127, 127
L 522.8, 607.9, -217.7, 522.8, 629.7, -217.7, 0, 127, 127
L 522.8, 629.7, -218.4, 566.2, 629.7, -193.3, 0, 127, 127
L 579.9, 709.9, -158.3, 580.7, 662.4, -189.3, 0, 127, 127
L 580.7, 662.4, -189.3, 566.2, 646.8, -193.1, 0, 127, 127
L 579.9, 709.9, -158.3, 548.8, 733.7, -158.8, 0, 127, 127
L 548.8, 733.7, -159.2, 548.8, 545.8, -159.2, 0, 127, 127
L 548.8, 545.8, -158.8, 580.7, 570.3, -158.8, 0, 127, 127
L 580.7, 570.3, -159.2, 580.7, 612.8, -181.6, 0, 127, 127
L 580.7, 612.8, -181.6, 566.2, 629.7, -193.3, 0, 127, 127
L 736.0, 649.3, -166.8, 744.7, 646.1, -166.8, 127, 64, 0
L 744.7, 646.1, -166.8, 744.7, 631.5, -166.8, 127, 64, 0
L 744.7, 631.5, -166.8, 736.2, 628.3, -166.8, 127, 64, 0
L 729.8, 628.1, -181.8, 720.7, 631.6, -181.8, 127, 64, 0
L 720.7, 631.6, -181.8, 720.7, 646.0, -181.8, 127, 64, 0
L 735.5, 649.4, -191.8, 744.7, 645.4, -191.8, 127, 64, 0
L 744.7, 645.4, -191.8, 744.7, 631.4, -191.8, 127, 64, 0
L 744.7, 631.4, -191.8, 736.2, 628.3, -191.8, 127, 64, 0
L 621.8, 548.9, -72.5, 621.9, 731.1, -72.5, 150, 150, 150
L 626.6, 684.0, -70.8, 626.6, 592.4, -70.8, 150, 150, 150
L 627.8, 598.1, -69.8, 627.8, 679.4, -69.8, 150, 150, 150
L 630.9, 675.3, -68.8, 630.9, 602.3, -68.8, 150, 150, 150
L 635.0, 605.4, -67.8, 634.8, 672.3, -67.8, 150, 150, 150
L 640.1, 669.0, -66.8, 640.0, 607.5, -66.8, 150, 150, 150
L 642.0, 608.5, -65.8, 642.1, 668.0, -65.8, 150, 150, 150
L 644.0, 608.7, -64.8, 644.8, 608.7, -64.8, 0, 0, 0
L 644.0, 667.8, -64.8, 644.0, 608.7, -64.8, 150, 150, 150
L 647.0, 607.7, -62.8, 647.0, 668.8, -62.8, 150, 150, 150
L 689.0, 600.7, -48.1, 690.7, 596.4, -47.8, 0, 0, 0
L 690.7, 596.4, -47.8, 688.7, 594.4, -48.8, 0, 0, 0
L 688.7, 594.4, -48.8, 688.7, 571.8, -48.8, 150, 150, 150
L 688.7, 571.8, -48.8, 679.3, 571.8, -48.8, 150, 150, 150
L 679.3, 571.8, -49.8, 673.3, 577.8, -49.8, 0, 0, 0
L 673.3, 577.8, -49.8, 661.1, 577.8, -49.8, 0, 0, 0
L 661.1, 577.8, -49.8, 655.7, 572.4, -49.8, 0, 0, 0
L 655.7, 572.4, -49.8, 655.7, 559.2, -49.8, 0, 0, 0
L 655.7, 559.2, -49.8, 661.3, 552.7, -49.8, 0, 0, 0
L 661.3, 552.7, -49.8, 673.3, 552.8, -49.8, 0, 0, 0
L 673.3, 552.8, -49.8, 680.1, 559.7, -48.8, 0, 0, 0
L 680.1, 559.7, -48.8, 701.8, 559.7, -48.8, 150, 150, 150
L 701.8, 559.7, -48.8, 701.8, 594.5, -48.8, 150, 150, 150
L 701.8, 594.5, -48.8, 700.8, 596.8, -47.8, 0, 0, 0
L 700.8, 596.8, -47.8, 701.1, 600.3, -48.4, 0, 0, 0
L 700.8, 681.1, -47.8, 701.8, 683.0, -48.8, 150, 150, 150
L 701.8, 683.0, -48.8, 701.7, 717.8, -48.8, 150, 150, 150
L 701.7, 717.8, -48.8, 680.3, 717.8, -48.8, 150, 150, 150
L 680.3, 717.8, -49.8, 673.4, 724.7, -49.8, 0, 0, 0
L 673.4, 724.7, -49.8, 661.2, 724.8, -49.8, 0, 0, 0
L 661.2, 724.8, -49.8, 654.7, 718.3, -49.8, 0, 0, 0
L 654.7, 718.3, -49.8, 654.8, 706.2, -49.8, 0, 0, 0
L 654.8, 706.2, -49.8, 661.1, 701.7, -49.8, 0, 0, 0
L 661.1, 701.7, -49.8, 673.5, 701.7, -49.8, 0, 0, 0
L 673.5, 701.7, -49.8, 680.4, 706.7, -48.9, 0, 0, 0
L 680.4, 706.7, -48.8, 688.9, 706.7, -48.8, 150, 150, 150
L 688.9, 706.7, -48.8, 688.7, 682.9, -48.0, 150, 150, 150
L 688.7, 682.9, -48.0, 689.7, 680.9, -47.8, 150, 150, 150
L 689.7, 680.9, -47.8, 687.6, 676.0, -48.1, 150, 150, 150
L 700.8, 674.3, -47.6, 700.8, 681.1, -47.8, 150, 150, 150
L 700.8, 674.3, -48.3, 699.8, 667.9, -62.8, 150, 150, 150
L 687.7, 676.2, -62.8, 685.1, 682.7, -62.8, 0, 0, 0
L 720.7, 646.1, -181.8, 730.5, 649.6, -181.8, 127, 64, 0
L -136.0, 143.2, -4.0, -136.0, 163.3, -4.0, 0, 0, 255
L -136.0, 163.3, -4.0, -103.4, 176.2, -4.0, 0, 0, 255
L -103.4, 176.2, -4.0, -25.5, 217.1, -3.7, 0, 0, 255
L -25.5, 217.1, -3.7, -10.0, 212.2, -3.8, 0, 240, 240
L -10.0, 212.2, -3.8, 8.3, 209.8, -2.9, 0, 240, 240
L 8.3, 209.8, -2.9, 26.4, 212.6, -2.9, 0, 240, 240
L 26.4, 212.6, -2.9, 48.9, 219.9, -4.1, 0, 240, 240
L 48.9, 219.9, -4.1, 138.7, 176.4, -4.0, 0, 0, 255
L 138.7, 176.4, -4.0, 149.9, 161.8, -4.0, 0, 0, 255
L 149.9, 161.8, -4.0, 150.0, 143.8, -4.0, 0, 0, 255
L 150.0, 143.8, -4.0, 139.0, 126.5, -4.1, 0, 0, 255
L 139.0, 126.5, -4.1, 101.5, 105.8, -3.9, 0, 0, 255
L 101.5, 105.8, -3.9, 30.4, 82.8, -3.9, 0, 0, 255
L 30.4, 82.8, -3.9, 18.0, 65.0, -4.0, 0, 0, 255
L 18.0, 65.0, -4.0, 27.8, 46.1, -4.0, 0, 0, 255
L 27.8, 46.1, -4.0, 16.2, 32.8, -4.0, 0, 0, 255
L 16.2, 32.8, -4.0, 4.7, 7.3, -4.1, 0, 0, 255
L 4.7, 7.3, -4.1, -8.8, -1.5, -4.0, 0, 0, 255
L -8.8, -1.5, -4.0, -13.0, -19.5, -4.2, 0, 0, 255
L -13.0, -19.5, -4.2, -16.8, -31.4, -4.0, 0, 0, 255
L -16.8, -31.4, -4.0, -21.3, -36.0, -3.9, 0, 0, 255
L -21.3, -36.0, -3.9, -25.5, -36.0, -4.2, 0, 0, 255
L -25.5, -36.0, -4.2, -36.7, -20.2, -3.9, 0, 0, 255
L -36.7, -20.2, -3.9, -43.9, -2.1, -4.0, 0, 0, 255
L -43.9, -2.1, -4.0, -39.3, 6.2, -4.0, 0, 0, 255
L -39.3, 6.2, -4.0, -16.9, 32.0, -4.0, 0, 0, 255
L -16.9, 32.0, -4.0, -24.8, 45.8, -4.1, 0, 0, 255
L -24.8, 45.8, -4.1, -5.8, 65.3, -3.4, 0, 0, 255
L -5.8, 65.3, -3.4, -42.7, 82.9, -4.0, 0, 0, 255
L -42.7, 82.9, -4.0, -101.1, 105.8, -4.0, 0, 0, 255
L -101.1, 105.8, -4.0, -126.2, 126.6, -3.9, 0, 0, 255
L -126.2, 126.6, -3.9, -135.8, 142.9, -3.9, 0, 0, 255
L -103.2, 176.3, -66.8, -125.8, 126.2, -66.8, 0, 127, 127
L -125.8, 126.2, -66.8, -101.5, 105.8, -52.3, 0, 127, 127
L -101.5, 105.8, -52.3, -41.9, 82.6, -11.8, 0, 127, 127
L -41.9, 82.6, -11.8, -5.4, 65.3, -10.8, 0, 127, 127
L -5.4, 65.3, -10.8, -24.8, 45.8, -18.6, 0, 127, 127
L -24.8, 45.8, -18.6, -17.1, 32.4, -16.6, 0, 127, 127
L -17.1, 32.4, -16.6, -39.2, 6.4, -16.8, 0, 127, 127
L -39.2, 6.4, -16.8, -43.6, -3.0, -19.1, 0, 127, 127
L -43.6, -3.0, -19.1, -37.1, -19.6, -23.9, 0, 127, 127
L -37.1, -19.6, -23.9, -29.5, -31.0, -25.8, 0, 127, 127
L -29.5, -31.0, -25.8, -25.1, -36.7, -21.0, 0, 127, 127
L -25.1, -36.7, -21.0, -21.9, -45.4, -23.8, 0, 127, 127
L -21.9, -45.4, -23.8, -29.0, -50.5, -23.8, 0, 127, 127
L -29.0, -50.5, -23.8, -29.0, -57.5, -23.8, 0, 127, 127
L -29.0, -57.5, -23.8, -22.7, -62.0, -23.8, 0, 127, 127
L -22.7, -62.0, -23.8, -13.2, -62.0, -23.8, 0, 127, 127
L -13.2, -62.0, -23.8, 0.5, -57.1, -22.7, 0, 127, 127
L 0.5, -57.1, -22.7, 5.9, -62.8, -23.8, 0, 127, 127
L 5.9, -62.8, -23.8, 1.0, -74.5, -23.8, 0, 127, 127
L 1.0, -74.5, -23.8, 1.0, -82.5, -23.8, 0, 127, 127
L 1.0, -82.5, -23.8, 5.3, -86.0, -23.8, 0, 127, 127
L 5.3, -86.0, -23.8, 14.9, -86.0, -23.8, 0, 127, 127
L 14.9, -86.0, -23.8, 28.6, -82.1, -23.8, 0, 127, 127
L 28.6, -82.1, -23.8, 37.5, -82.0, -23.8, 0, 127, 127
L 37.5, -82.0, -23.8, 44.5, -93.0, -31.8, 0, 127, 127
L 44.5, -93.0, -31.8, 61.5, -92.9, -31.8, 0, 127, 127
L 61.5, -92.9, -31.8, 68.6, -81.8, -31.8, 0, 127, 127
L 68.6, -81.8, -31.8, 70.1, -79.6, -31.8, 0, 127, 127
L 70.1, -79.6, -31.8, 71.0, -73.4, -31.8, 0, 127, 127
L 71.0, -73.4, -31.8, 71.0, -71.2, -31.8, 0, 127, 127
L 71.0, -71.2, -31.8, 68.3, -65.7, -31.8, 0, 127, 127
L 68.3, -65.7, -31.8, 58.8, -61.0, -31.8, 0, 127, 127
L 58.8, -61.0, -31.8, 48.1, -61.0, -31.8, 0, 127, 127
L 48.1, -61.0, -31.8, 38.7, -65.7, -31.8, 0, 127, 127
L 38.7, -65.7, -31.8, 36.0, -71.2, -31.8, 0, 127, 127
L 36.0, -71.2, -31.8, 36.0, -73.9, -31.8, 0, 127, 127
L 36.0, -73.9, -31.8, 36.9, -79.7, -31.8, 0, 127, 127
L 36.9, -79.7, -31.8, 37.9, -82.7, -31.8, 0, 127, 127
L 44.4, -74.2, -31.2, 47.8, -70.6, -31.8, 0, 240, 240
L 47.8, -70.6, -31.8, 57.9, -70.5, -31.8, 0, 240, 240
L 57.9, -70.5, -31.8, 62.4, -74.2, -31.8, 0, 240, 240
L 62.4, -74.2, -31.8, 62.3, -80.4, -31.8, 0, 240, 240
L 62.3, -80.4, -31.8, 58.7, -83.5, -31.5, 0, 240, 240
L 58.7, -83.5, -31.5, 47.2, -83.5, -31.8, 0, 240, 240
L 47.2, -83.5, -31.8, 44.4, -79.7, -31.2, 0, 240, 240
L 44.4, -79.7, -31.2, 44.4, -74.2, -31.2, 0, 240, 240
L 44.5, -93.0, -134.9, 61.4, -93.0, -135.0, 0, 0, 255
L 61.4, -93.0, -135.0, 70.1, -79.1, -134.9, 0, 0, 255
L 70.1, -79.1, -134.9, 70.9, -73.9, -134.9, 0, 0, 255
L 70.9, -73.9, -134.9, 70.8, -71.0, -134.9, 0, 0, 255
L 70.8, -71.0, -134.9, 68.1, -65.7, -134.9, 0, 0, 255
L 68.1, -65.7, -134.9, 58.6, -60.9, -135.0, 0, 0, 255
L 58.6, -60.9, -135.0, 48.1, -61.0, -135.0, 0, 0, 255
L 48.1, -61.0, -135.0, 38.5, -66.2, -134.9, 0, 0, 255
L 38.5, -66.2, -134.9, 36.0, -71.1, -134.9, 0, 0, 255
L 36.0, -71.1, -134.9, 36.1, -73.8, -134.9, 0, 0, 255
L 36.1, -73.8, -134.9, 37.1, -80.1, -134.9, 0, 0, 255
L 37.1, -80.1, -134.9, 38.0, -82.8, -134.9, 0, 0, 255
L 38.0, -82.8, -134.9, 44.4, -92.8, -134.9, 0, 0, 255
L 37.9, -82.7, -31.8, 28.7, -74.9, -23.8, 0, 127, 127
L 28.7, -74.9, -23.8, 14.2, -63.6, -23.8, 0, 127, 127
L 14.2, -63.6, -23.8, 21.1, -57.4, -23.8, 0, 127, 127
L 21.1, -57.4, -23.8, 22.0, -50.2, -23.8, 0, 127, 127
L 22.0, -50.2, -23.8, 14.5, -40.0, -23.8, 0, 127, 127
L 14.5, -40.0, -23.8, 4.7, -40.0, -23.8, 0, 127, 127
L 4.7, -40.0, -23.8, -1.0, -32.4, -23.8, 0, 127, 127
L -1.0, -32.4, -23.8, -13.0, -20.1, -23.8, 0, 127, 127
L -13.0, -20.1, -23.8, -9.2, -3.0, -19.1, 0, 127, 127
L -9.2, -3.0, -19.1, 5.2, 7.6, -16.8, 0, 127, 127
L 5.2, 7.6, -16.8, 16.4, 33.1, -16.6, 0, 127, 127
L 16.4, 33.1, -16.6, 26.9, 45.0, -20.5, 0, 127, 127
L 26.9, 45.0, -20.5, 18.1, 64.6, -11.0, 0, 127, 127
L 18.1, 64.6, -11.0, 30.2, 82.5, -10.8, 0, 127, 127
L 30.2, 82.5, -10.8, 101.6, 105.9, -52.3, 0, 127, 127
L 101.6, 105.9, -52.3, 139.0, 126.5, -66.8, 0, 127, 127
L 139.0, 126.5, -66.8, 139.0, 176.3, -66.8, 0, 127, 127
L 139.0, 176.3, -66.8, 48.9, 219.9, -4.1, 0, 127, 127
L -25.5, 217.1, -3.7, -103.2, 176.3, -66.8, 0, 127, 127
L -101.1, 105.8, -4.0, -101.9, 92.5, 0.2, 0, 0, 0
L -101.9, 92.5, 0.2, -82.7, 82.4, 0.2, 0, 0, 0
L -82.7, 82.4, 0.2, -97.8, 46.2, 0.2, 0, 0, 0
L -97.8, 46.2, 0.2, -81.0, 32.5, 0.2, 0, 0, 0
L -81.0, 32.5, 0.2, -81.0, -0.8, 0.2, 0, 0, 0
L -81.0, -0.8, 0.2, -71.0, 1.2, 0.2, 0, 0, 0
L -71.0, 1.2, 0.2, -71.0, -38.6, 0.2, 0, 0, 0
L -64.0, -54.5, 0.2, -64.0, -45.6, 0.2, 0, 0, 0
L -64.0, -45.6, 0.2, -71.0, -38.6, 0.2, 0, 0, 0
L -64.0, -54.5, 0.2, -71.2, -59.6, 4.4, 0, 0, 0
L -71.2, -59.6, 4.4, -75.4, -67.9, 0.2, 0, 0, 0
L -75.4, -67.9, 0.2, -76.8, -68.0, 0.2, 0, 0, 0
L -76.8, -68.0, 0.2, -78.7, -68.9, 0.2, 0, 0, 0
L -78.7, -68.9, 0.2, -86.2, -69.9, 0.2, 0, 0, 0
L -86.2, -69.9, 0.2, -101.7, -69.9, 0.2, 0, 0, 0
L -101.7, -69.9, 0.2, -116.2, -66.2, -0.8, 0, 0, 0
L -116.2, -66.2, -0.8, -131.3, -53.0, -0.8, 0, 0, 0
L -131.3, -53.0, -0.8, -157.2, -52.9, -0.8, 0, 0, 0
L -157.2, -52.9, -0.8, -165.9, -47.1, -0.8, 0, 0, 0
L -165.9, -47.1, -0.8, -186.0, -61.5, -0.8, 0, 0, 0
L -186.0, -61.5, -0.8, -186.0, -93.6, -0.8, 0, 0, 0
L -185.9, -93.7, -0.8, -176.3, -104.2, -0.8, 0, 0, 0
L -176.3, -104.2, -0.8, -159.4, -111.0, -0.8, 0, 0, 0
L -159.4, -111.0, -0.8, -123.6, -110.0, -0.8, 0, 0, 0
L -123.6, -110.0, -0.8, -116.1, -116.5, -0.8, 0, 0, 0
L -116.1, -116.5, -0.8, -116.0, -204.5, -0.8, 0, 0, 0
L -116.0, -204.5, -0.8, -107.6, -211.9, -0.8, 0, 0, 0
L -107.6, -211.9, -0.8, 35.7, -211.9, 0.2, 0, 0, 0
L 35.7, -211.9, 0.2, 43.8, -203.9, 0.2, 0, 0, 0
L 80.9, -203.9, 0.2, 43.8, -203.9, 0.2, 0, 0, 0
L 99.0, -214.9, 0.2, 80.9, -214.8, 0.2, 199, 21, 133
L 80.9, -214.8, 0.2, 80.9, -203.9, 0.2, 0, 0, 0
L 99.0, -214.9, 0.2, 99.0, -190.9, 0.2, 0, 0, 0
L 99.0, -190.9, 0.2, 43.6, -190.9, 0.2, 0, 0, 0
L 43.6, -190.9, 0.2, 33.1, -183.0, 0.2, 0, 0, 0
L 33.1, -183.0, 0.2, 128.7, -183.2, 0.2, 0, 0, 0
L 128.7, -183.2, 0.2, 147.2, -193.0, 4.3, 0, 0, 0
L 147.2, -193.0, 4.3, 160.6, -193.0, 3.8, 0, 0, 0
L 160.6, -193.0, 3.8, 173.7, -183.0, 0.2, 0, 0, 0
L 173.7, -183.0, 0.2, 185.6, -182.9, 0.2, 0, 0, 0
L 185.6, -182.9, 0.2, 215.9, -159.5, 0.2, 0, 0, 0
L 215.9, -159.5, 0.2, 215.9, -138.3, 0.2, 0, 0, 0
L 215.9, -138.3, 0.2, 230.9, -124.8, 0.2, 0, 0, 0
L 230.9, -124.8, -0.8, 230.9, -104.5, -0.8, 0, 0, 0
L 230.9, -104.5, -1.4, 252.1, -113.0, -1.4, 0, 0, 0
L 252.1, -113.0, -1.4, 264.6, -112.9, -4.0, 0, 0, 0
L 264.6, -112.9, -4.0, 272.9, -105.6, -10.2, 0, 0, 0
L 272.9, -105.6, -10.2, 272.9, -82.4, -10.2, 0, 0, 0
L 272.9, -82.4, -10.2, 259.8, -70.0, -14.1, 0, 0, 0
L 259.8, -70.0, -14.1, 251.0, -54.3, -22.6, 0, 0, 0
L 251.0, -54.3, -22.6, 250.9, -36.5, -29.7, 0, 0, 0
L 250.9, -36.5, -29.7, 258.9, -31.5, -30.8, 0, 0, 0
L 258.9, -31.5, -30.8, 258.9, -22.3, -30.8, 0, 0, 0
L 258.9, -22.3, -30.8, 251.5, -12.1, -29.7, 0, 0, 0
L 251.5, -12.1, -29.7, 187.0, -23.0, -16.9, 0, 0, 0
L 187.0, -23.0, -16.9, 168.8, -16.0, -13.0, 0, 0, 0
L 168.8, -16.0, -13.0, 156.4, -16.0, -8.9, 0, 0, 0
L 156.4, -16.0, -8.9, 144.6, -26.0, -3.6, 0, 0, 0
L 144.6, -26.0, -3.6, 105.3, -25.9, 0.2, 0, 0, 0
L 105.3, -25.9, 0.2, 92.0, -14.3, 0.2, 0, 0, 0
L 92.0, -14.3, 0.2, 82.0, 6.9, 0.2, 0, 0, 0
L 82.0, 6.9, 0.2, 86.0, 32.1, 0.2, 0, 0, 0
L 86.0, 32.1, 0.2, 90.3, 46.7, 0.2, 0, 0, 0
L 90.3, 46.7, 0.2, 123.4, 65.2, 8.9, 0, 0, 0
L 123.4, 65.2, 8.9, 106.6, 82.3, 0.2, 0, 0, 0
L 106.6, 82.3, 0.2, 151.5, 105.8, 0.2, 0, 0, 0
L 151.5, 105.8, 0.2, 165.8, 115.8, 0.2, 0, 0, 0
L 165.8, 115.8, 0.2, 161.3, 117.7, 0.2, 0, 0, 0
L 161.3, 117.7, 0.1, 161.5, 136.7, 0.2, 0, 0, 0
L 161.5, 136.7, 0.2, 169.0, 140.2, 0.2, 0, 0, 0
L 169.0, 140.2, 0.2, 166.9, 142.9, 0.2, 0, 0, 0
L 166.9, 142.9, 0.2, 167.0, 161.9, 0.2, 0, 0, 0
L 167.0, 161.9, 0.2, 180.9, 177.3, 0.2, 0, 0, 0
L 180.9, 177.3, 0.2, 181.0, 209.2, 0.2, 0, 0, 0
L 181.0, 209.2, 0.2, 136.1, 224.7, 0.2, 0, 0, 0
L 136.1, 224.7, 0.2, 136.4, 220.2, 0.2, 0, 0, 0
L 136.4, 220.2, 0.2, 118.3, 210.4, 0.2, 0, 0, 0
L 118.3, 210.4, 0.2, 112.9, 214.6, 0.2, 0, 0, 0
L 112.9, 214.6, 0.2, 59.4, 214.8, -4.0, 0, 0, 0
L 87.0, 204.1, 1.4, 85.4, 210.5, 17.6, 0, 255, 0
L 85.4, 210.5, 17.6, 91.4, 212.3, 23.4, 0, 255, 0
L 91.4, 212.3, 23.4, 95.7, 222.2, 26.0, 0, 255, 0
L 95.7, 222.2, 42.1, 83.4, 220.3, 42.7, 0, 255, 0
L 83.4, 220.3, 42.7, 70.1, 253.9, 77.7, 0, 255, 0
L 70.1, 253.9, 77.7, 76.7, 254.2, 80.2, 0, 255, 0
L 76.7, 254.2, 80.2, 101.3, 284.7, 75.1, 0, 255, 0
L 101.3, 284.7, 75.1, 177.3, 254.1, 75.1, 0, 255, 0
L 177.3, 254.1, 75.1, 209.9, 209.5, 75.1, 0, 255, 0
L 182.5, 209.8, 75.1, 125.0, 229.4, 75.1, 0, 255, 0
L 125.0, 229.4, 75.1, 77.5, 255.3, 75.1, 0, 255, 0
L 192.7, 198.2, 75.1, 189.2, 192.5, 65.8, 0, 255, 0
L 189.2, 192.5, 65.8, 186.9, 182.1, 53.1, 0, 255, 0
L 209.9, 176.6, 53.1, 180.0, 210.6, 53.1, 0, 255, 0
L 209.9, 176.6, 53.1, 209.9, 126.4, 53.1, 0, 255, 0
L 209.9, 126.4, 53.1, 181.1, 106.6, 53.1, 0, 255, 0
L 209.9, 178.2, 75.1, 209.9, 178.6, 75.1, 0, 255, 0
L 209.9, 178.6, 75.1, 209.9, 209.6, 75.1, 0, 255, 0
L 209.9, 178.6, 75.1, 182.5, 209.8, 75.1, 0, 255, 0
L 196.9, 192.8, 75.1, 195.2, 191.3, 68.2, 0, 255, 0
L 195.2, 191.3, 68.2, 200.3, 180.5, 53.1, 0, 255, 0
L 91.1, 202.9, 3.6, 97.5, 202.2, 10.6, 0, 255, 0
L 97.5, 202.2, 10.6, 114.3, 219.4, 23.5, 0, 255, 0
L 114.3, 219.4, 23.5, 109.8, 236.2, 23.9, 0, 255, 0
L 109.8, 236.2, 24.0, 80.1, 251.3, 72.2, 0, 255, 0
L 80.1, 251.3, 72.2, 79.9, 253.1, 76.0, 0, 255, 0
L 180.9, 106.4, 53.1, 150.9, 64.4, 53.1, 0, 255, 0
L 150.9, 64.4, 53.1, 149.6, 45.5, 53.1, 0, 255, 0
L 149.6, 45.5, 53.1, 128.0, 7.3, 52.9, 0, 255, 0
L 128.0, 7.3, 52.9, 87.8, 31.5, 53.1, 0, 255, 0
L 87.8, 31.5, 53.1, 99.8, 92.6, 51.1, 0, 255, 0
L 99.8, 92.6, 51.1, 106.1, 98.9, 50.6, 0, 255, 0
L 106.1, 98.9, 50.6, 112.2, 98.4, 52.5, 0, 255, 0
L 112.2, 98.4, 52.5, 119.4, 92.5, 51.4, 0, 255, 0
L 119.4, 92.5, 51.4, 120.4, 87.5, 53.1, 0, 255, 0
L 120.4, 87.5, 53.1, 150.5, 103.8, 53.1, 0, 255, 0
L 150.5, 103.8, 53.1, 181.7, 125.7, 53.1, 0, 255, 0
L 181.7, 125.7, 53.1, 168.6, 142.8, 53.1, 0, 255, 0
L 168.6, 142.8, 53.1, 168.8, 161.6, 53.1, 0, 255, 0
L 168.8, 161.6, 53.1, 180.0, 210.6, 53.1, 0, 255, 0
L 65.0, -36.1, 0.2, 83.8, -49.4, 0.2, 0, 0, 0
L 83.8, -49.4, 0.2, 86.9, -62.9, 0.2, 0, 0, 0
L 86.9, -62.9, 0.2, 86.9, -94.1, 0.2, 0, 0, 0
L 86.9, -94.1, 0.2, 64.6, -115.7, 0.2, 0, 0, 0
L 64.6, -115.7, 0.2, 41.3, -115.9, 0.2, 0, 0, 0
L 41.3, -115.9, 0.2, 20.1, -94.4, 0.2, 0, 0, 0
L 20.1, -94.4, 0.2, 20.2, -62.4, 0.2, 0, 0, 0
L 20.2, -62.4, 0.2, 26.2, -49.4, 0.2, 0, 0, 0
L 26.2, -49.4, 0.2, 41.9, -35.9, 0.2, 0, 0, 0
L 41.9, -35.9, 0.3, 41.9, -52.5, 3.6, 0, 0, 0
L 41.9, -52.5, 3.6, 46.0, -55.6, 7.0, 0, 0, 0
L 46.0, -55.6, 7.0, 45.9, -57.4, 8.9, 0, 0, 0
L 45.9, -57.4, 8.9, 48.9, -59.5, 9.2, 0, 0, 0
L 48.9, -59.5, 9.2, 58.1, -59.6, 9.2, 0, 0, 0
L 58.1, -59.6, 9.2, 61.0, -57.4, 8.9, 0, 0, 0
L 61.0, -57.4, 8.9, 61.7, -55.0, 6.4, 0, 0, 0
L 61.7, -55.0, 6.4, 65.0, -52.4, 3.6, 0, 0, 0
L 65.0, -52.4, 3.6, 65.0, -36.1, 0.2, 0, 0, 0
L -76.7, -81.0, 0.2, -82.0, -79.0, 0.2, 0, 0, 0
L -82.0, -79.0, 0.2, -114.6, -79.0, -0.8, 0, 0, 0
L -114.6, -79.0, -0.8, -130.6, -66.0, -0.8, 0, 0, 0
L -130.6, -66.0, -0.8, -157.2, -66.0, -0.8, 0, 0, 0
L -157.2, -66.0, -0.8, -166.9, -80.2, -0.8, 0, 0, 0
L -166.9, -80.2, -0.8, -166.9, -94.9, -0.8, 0, 0, 0
